config,seed,epoch,rho
full,49,34,1.783548512748586
full,50,0,3.8411360946314934
full,50,1,2.6299063122576496
full,50,2,1.9662315826924306
full,50,3,2.1070845373703904
full,50,4,1.2960025535318507
full,50,5,1.9242657771396172
full,50,6,2.2442622604236018
full,50,7,2.7466125376077564
full,50,8,2.4955508761644913
full,50,9,2.4867553627641366
full,50,10,1.356821942560727
full,50,11,1.6816827074858076
full,50,12,1.590535641600928
full,50,13,1.4166825448119835
full,50,14,1.6527261985747224
full,51,0,3.672059414169889
full,51,1,2.8754959121434718
full,51,2,2.4158812244720913
full,51,3,2.735249218589966
full,51,4,2.269817485601211
full,51,5,1.730878943789753
full,51,6,3.4432808079065516
full,51,7,3.2766368694590335
full,51,8,3.6323114252773823
full,51,9,3.1421709609847897
full,51,10,1.5969916599374905
full,51,11,2.1462306800874886
full,51,12,1.9168646860006395
full,51,13,1.8502120110040394
full,51,14,1.4656206870136583
full,51,15,1.9076448406376216
full,51,16,2.0130740218716796
w/o_dynamic_gating,42,0,2.406102645026049
w/o_dynamic_gating,42,1,1.9732255747211591
w/o_dynamic_gating,42,2,1.8962633074995008
w/o_dynamic_gating,42,3,1.7415578600396653
w/o_dynamic_gating,42,4,2.1414106417315275
w/o_dynamic_gating,42,5,2.383625345481558
w/o_dynamic_gating,42,6,2.0999802839530703
w/o_dynamic_gating,42,7,2.494643622806499
w/o_dynamic_gating,42,8,2.106518291128081
w/o_dynamic_gating,42,9,2.246928346179054
w/o_dynamic_gating,42,10,1.3952366623882124
w/o_dynamic_gating,42,11,1.995513777626912
w/o_dynamic_gating,42,12,2.2875459952187382
w/o_dynamic_gating,42,13,2.499077260731823
w/o_dynamic_gating,42,14,1.8050916754944795
w/o_dynamic_gating,42,15,2.2121653402043986
w/o_dynamic_gating,42,16,1.6750051734142932
w/o_dynamic_gating,42,17,1.4719199499330289
w/o_dynamic_gating,42,18,2.318756470186261
w/o_dynamic_gating,42,19,2.4223957799850795
w/o_dynamic_gating,42,20,1.8031212571526112
w/o_dynamic_gating,42,21,1.6121537669532613
w/o_dynamic_gating,42,22,1.8933038622679454
w/o_dynamic_gating,42,23,1.5997982949413119
w/o_dynamic_gating,42,24,1.4871663598643603
w/o_dynamic_gating,42,25,1.7700948121583089
w/o_dynamic_gating,42,26,2.621948348979617
w/o_dynamic_gating,42,27,2.0383645907548313
w/o_dynamic_gating,42,28,2.019063090696593
w/o_dynamic_gating,42,29,1.9289299061531833
w/o_dynamic_gating,42,30,2.232824692660676
w/o_dynamic_gating,43,0,3.4615100647329005
