config,seed,epoch,h_alpha,rho,s_tau,train_loss,val_acc
full,46,11,0.3780017253133498,0.6788410732996332,0.13301515579223633,0.023686383505234283,0.9700176366843033
full,46,12,0.36602777958871724,0.6611031022259463,0.11956453323364258,0.025247406492886877,0.9885361552028219
full,46,13,0.40691274906734504,0.7414516376502716,0.13010501861572266,0.011088210425550119,0.9788359788359788
full,46,14,0.35261728258923114,0.3057826665316888,0.11829137802124023,0.015780047850735425,0.9858906525573192
full,46,15,0.2793007095452212,0.41865550562554593,0.14319181442260742,0.02111422793428644,0.9841269841269841
full,47,0,0.2646398238809727,1.3857772977794085,0.08078622817993164,1.2408754269191917,0.8236331569664903
full,47,1,0.3460260300332523,0.44524192260946843,0.1121516227722168,0.23355854161292067,0.9135802469135802
full,47,2,0.3278471753860535,0.29325584116900777,0.11702251434326172,0.13868498766142945,0.9576719576719577
full,47,3,0.294039102142648,0.4688287857804872,0.12335348129272461,0.06399688165204055,0.9902998236331569
full,47,4,0.33110840953216825,0.4643614445338344,0.11243486404418945,0.025855611110118783,0.9902998236331569
full,47,5,0.33796607105782434,0.2852267903321132,0.12282752990722656,0.026837090989793012,0.9894179894179894
full,47,6,0.38726799729636086,0.48586729217299857,0.11586475372314453,0.02771235873446837,0.9885361552028219
full,47,7,0.2965074006933301,0.42796165278360315,0.13654327392578125,0.019534865105968146,0.9885361552028219
full,47,8,0.3065408540164046,0.6145692994789376,0.13576602935791016,0.015516035803625372,0.9902998236331569
full,47,9,0.29253796281369515,0.47852238829014543,0.1339411735534668,0.011908357868636997,0.9902998236331569
full,47,10,0.3248389886259766,0.8799868216779247,0.13095426559448242,0.011238225783768391,0.9876543209876543
full,47,11,0.3363219525479746,0.8566120320913126,0.1438446044921875,0.025731444658707327,0.9647266313932981
full,47,12,0.41820876924240125,0.46261884198170017,0.12530946731567383,0.026164696357569864,0.9805996472663139
full,47,13,0.3445669020873899,0.9425293257692743,0.13797998428344727,0.012162216323165987,0.9832451499118166
full,48,0,0.25697063983880736,1.0121496766113538,0.07448148727416992,1.146672723132016,0.9038800705467372
full,48,1,0.2626365546551571,0.4806597202975191,0.12493419647216797,0.16353604695333826,0.9761904761904762
full,48,2,0.25551826511060666,0.4443843010211337,0.13624191284179688,0.056530108711965954,0.9850088183421517
full,48,3,0.2974787192858656,0.404281618105738,0.1284346580505371,0.034869604715155274,0.9885361552028219
full,48,4,0.29765109298303055,0.7150886225494112,0.12905502319335938,0.02909734057303369,0.9858906525573192
