config,seed,epoch,h_alpha,rho,s_tau,train_loss,val_acc
full,47,17,0.5916642738961118,3.553437599817342,0.2937150001525879,0.00474830335691401,0.9983590673251235
full,47,18,0.5181875801797473,3.8404265167872382,0.3066377639770508,0.004684926972836332,0.9985778583484404
full,47,19,0.47833098631443577,3.7494475890390624,0.3098006248474121,0.003397318133073317,0.9984684628367819
full,47,20,0.4761876599908377,4.025294096387422,0.31376123428344727,0.003968271538698077,0.9936394323935738
full,47,21,0.4597744751147714,3.84355139502919,0.31079959869384766,0.003782978704033955,0.9991404638369694
full,47,22,0.537507145384245,3.9418820042060916,0.31016016006469727,0.0031109731755063017,0.9989998124648372
full,47,23,0.6693122964856737,4.007095849744531,0.30022335052490234,0.002948774275734144,0.9990935800462587
full,47,24,0.5589390244766569,4.003285310114015,0.31151294708251953,0.0032581711549557637,0.9988122773019942
full,47,25,0.5639453014482785,4.302443746488111,0.3105196952819824,0.003306814399383448,0.9988747890229418
full,48,0,0.6767058358411842,1.796511347919202,0.11383581161499023,0.17677617731989098,0.9851222104144527
full,48,1,0.7101591663468031,3.0681326699101334,0.14244747161865234,0.04438058227532079,0.988185284740889
full,48,2,0.6353160608122215,3.7733699627962216,0.18628692626953125,0.028769544992610863,0.9919359879977496
full,48,3,0.7022490101939265,3.8611217867034076,0.19859075546264648,0.018817397864126652,0.9912796149277989
full,48,4,0.60941372196828,4.424952289110041,0.22762489318847656,0.01675566141569097,0.9968431580921423
full,48,5,0.554117829370097,4.483796721170989,0.24322223663330078,0.01303214831930581,0.9947490154403951
full,48,6,0.5765118755210155,4.6354986529927205,0.2537260055541992,0.011109917950197334,0.9968431580921423
full,48,7,0.664272125183706,5.0650647145978756,0.2585487365722656,0.009858349475257504,0.9986559979996249
full,48,8,0.5303693106767741,5.097778714429454,0.2697029113769531,0.00786062301415933,0.9976558104644621
full,48,9,0.5814948460856797,4.947369055223662,0.2720632553100586,0.007479658100685024,0.9990779521160218
full,48,10,0.56138814130134,5.025695473065608,0.2824559211730957,0.0072608041329339295,0.9987341376508095
full,48,11,0.6195847729535819,5.181281907327771,0.27561140060424805,0.005586986822086966,0.9994842783021817
full,48,12,0.5437368740330525,5.16223734308448,0.30003881454467773,0.006876819611227035,0.9986247421391511
full,48,13,0.5826274389606153,4.6158172239223445,0.3088498115539551,0.005603911051582462,0.9974213915109083
full,48,14,0.4748251321912664,4.3110739213204665,0.3123164176940918,0.005334915325272798,0.9932487341376508
full,48,15,0.506998450349704,4.9037726529331955,0.31470775604248047,0.004623844545066119,0.9991404638369694
full,48,16,0.5533662526722538,5.010654153931728,0.31573057174682617,0.004217159719001624,0.9984215790460711
full,48,17,0.45334022060568746,4.509748318834459,0.3203725814819336,0.004257002000845135,0.9988747890229418
full,48,18,0.46426277723701903,5.1112164946005185,0.3222322463989258,0.004038818023967077,0.9988904169531787
full,48,19,0.41915278457890415,5.194233068865466,0.32899904251098633,0.004476512168627623,0.9984059511158342
full,48,20,0.4360907596701813,5.221831527472854,0.33380842208862305,0.003731313851735253,0.9992029755579172
full,48,21,0.41252063400679545,4.9790172385209255,0.33505964279174805,0.0031537569360890966,0.9973588797899606
full,49,0,0.6680021410386956,2.1004597567733008,0.09937191009521484,0.18105416870939792,0.9882165406013628
full,49,1,0.6973453833470645,3.4391461420145677,0.13322162628173828,0.03752535894412557,0.984090767018816
full,49,2,0.648706854724012,3.9627177850113213,0.1641826629638672,0.023531738228201066,0.991857848346565
full,49,3,0.6561290546421907,4.455444209913773,0.1785130500793457,0.018817404838422543,0.9979839969994374
full,49,4,0.6918592714931409,4.548858018984788,0.19849681854248047,0.013976226888002454,0.9985778583484404
full,49,5,0.6419156472973507,4.900415370050242,0.22410154342651367,0.012121556094893907,0.9979371132087267
full,49,6,0.6527026271989,4.952740213183935,0.24106597900390625,0.010152470662542325,0.9972182284178284
full,49,7,0.6707058590331559,5.149228044558808,0.2482318878173828,0.00870698490222858,0.9988591610927049
full,49,8,0.6193129384402116,5.0387767646689126,0.2503848075866699,0.0076587151489089745,0.9955616678127149
full,49,9,0.5412690495094234,5.004767226108237,0.2666473388671875,0.006936285805672426,0.9987810214415203
full,49,10,0.6050043335263567,5.367198124036079,0.26061010360717773,0.00694101908019917,0.9979683690692005
full,49,11,0.5185023347669335,4.914569287390093,0.27629566192626953,0.005577146733457418,0.9974370194411453
full,49,12,0.6198261843643016,4.591021025710356,0.2676057815551758,0.005836135012504852,0.9991873476276802
full,49,13,0.5231276850509419,4.700151143683096,0.28844785690307617,0.004369069770820534,0.9988591610927049
full,49,14,0.5595002830760367,4.5929937839076045,0.2839832305908203,0.004494480180844192,0.998640370069388
full,49,15,0.5654622896507193,4.906411263892033,0.29387474060058594,0.004591911876260237,0.9987185097205726
full,49,16,0.538081089445446,5.268343822606914,0.2986154556274414,0.004005905585454094,0.9988747890229418
full,49,17,0.5990421335606755,4.9512846667106265,0.2915220260620117,0.003840032522722549,0.9987497655810464
full,49,18,0.47187959857451567,4.839332449009793,0.30266618728637695,0.00307730533303268,0.9989060448834156
full,49,19,0.5706684785204175,5.053645834761578,0.30332326889038086,0.0037721195627520906,0.9978277176970682
full,49,20,0.5862607829124227,4.948199630567609,0.30188417434692383,0.0036122143652384292,0.9988747890229418
full,49,21,0.47717836645538625,4.455750286368927,0.3183279037475586,0.0032552469182545157,0.9995467900231293
full,49,22,0.5410966666364414,4.205642666412817,0.3159193992614746,0.0033852999075495035,0.9991873476276802
full,49,23,0.5751447937437588,4.234606771244476,0.3119845390319824,0.002727111330994806,0.999234231418391
full,49,24,0.5678492960034793,3.813096664323998,0.3183755874633789,0.002813356015862244,0.9993592548602863
full,49,25,0.5376662866228598,4.199287838959663,0.3256702423095703,0.0025247130107330274,0.9990154403950741
full,49,26,0.4457297667091862,3.903862535019742,0.3325924873352051,0.002660722407672237,0.9995155341626555
full,49,27,0.4105026415156443,4.234609561755846,0.339599609375,0.00274479963569269,0.9989841845346003
full,49,28,0.4608088121065259,4.425848986682078,0.34226560592651367,0.002461793091202728,0.9991092079764956
full,49,29,0.5002937612684454,4.535608914594055,0.33617401123046875,0.0022017055055354325,0.9988904169531787
full,49,30,0.5511452507677019,4.276683172019348,0.3323097229003906,0.0027870973448355335,0.9992811152091017
full,49,31,0.44367302166923817,4.392027528505798,0.337221622467041,0.0024956881849851615,0.9986091142089142
full,50,0,0.6194789697933976,2.239203353380471,0.09167957305908203,0.17867563769703593,0.9878258423454398
full,50,1,0.661874644512204,3.45256384552478,0.12127542495727539,0.04467427338833029,0.9919984997186972
full,50,2,0.5917458069668895,3.6802142115312155,0.1722273826599121,0.026568201197553105,0.9814340188785398
full,50,3,0.5825898740921104,3.9935941122255048,0.1917877197265625,0.020477420433855004,0.9953116209289242
full,50,4,0.589640806368891,4.183136151264975,0.2008495330810547,0.01496523218713592,0.996890041882853
full,50,5,0.5963058142527272,4.416560273506501,0.21733570098876953,0.0131655016644957,0.997671438394699
full,50,6,0.6184172374774074,4.539173261750233,0.22731494903564453,0.01051312454408305,0.9966087391385885
full,50,7,0.5876659270204799,4.617938110963354,0.24237966537475586,0.008959077979272513,0.9936081765331
full,50,8,0.5863378067696209,4.309539636886861,0.2492389678955078,0.008504277671728417,0.9977026942551729
full,50,9,0.5862455921887688,4.21950956636789,0.2518653869628906,0.007612230567388604,0.9988122773019942
full,50,10,0.48338662236075036,4.299987177560126,0.26830577850341797,0.00705772768760872,0.9976245546039882
full,50,11,0.551692397346885,4.460593343196218,0.26741456985473633,0.005878419934780279,0.9955772957429518
full,50,12,0.557373694380451,4.480171508595293,0.2741847038269043,0.005912829298085033,0.9992029755579172
full,50,13,0.5056193965030004,4.391538475724588,0.2849769592285156,0.005030896673758234,0.9988904169531787
full,50,14,0.5254488687634447,4.59163774541343,0.2810492515563965,0.004874827108557475,0.9984684628367819
full,50,15,0.4880700433014077,4.291711082783338,0.2912263870239258,0.004813778213613595,0.9981246483715697
full,50,16,0.44047020332658304,4.283999396725931,0.29936981201171875,0.004663097069899599,0.9995311620928924
full,50,17,0.5159492655543796,4.567486769866339,0.2974553108215332,0.0039059504792510183,0.9990466962555479
full,50,18,0.490737210568054,4.40463387030447,0.29784107208251953,0.0036509276838817832,0.9994530224417079
full,50,19,0.47960176183301706,4.4575862351632995,0.30269527435302734,0.003573953520612272,0.9991717196974432
full,50,20,0.3902414115780116,4.569472759279703,0.30815553665161133,0.003508320146415442,0.9993592548602863
full,50,21,0.4025626010638102,4.703740406848827,0.3117508888244629,0.003572824025019068,0.9989373007438895
full,50,22,0.4459216666778912,4.760956887841939,0.31021642684936523,0.0029108042092572716,0.9995936738138401
full,50,23,0.5237742589522902,4.29762688957356,0.3058619499206543,0.0032641380628926136,0.9989841845346003
full,50,24,0.45402404346478864,4.014624127888064,0.31835174560546875,0.002971707485904285,0.9986247421391511
full,50,25,0.39127030469678653,4.223185806263406,0.324582576751709,0.0031917718405387653,0.9994217665812339
full,50,26,0.4581360156009666,4.414077723256999,0.31694602966308594,0.0024938788090006618,0.9984997186972557
full,50,27,0.4168340652292446,4.2904731620082925,0.3208498954772949,0.0028717607495026176,0.9981559042320435
full,50,28,0.4614614133378274,3.739129601724562,0.3313570022583008,0.0027104419255243894,0.9997812089766831
full,50,29,0.3591968372652421,3.9461974722952595,0.33066892623901367,0.0020704040142910758,0.9995624179533663
full,50,30,0.33357762600276586,4.011047668489238,0.33606386184692383,0.0027128952842220065,0.9995780458836032
full,50,31,0.31465137059517634,3.8543450286879453,0.3406524658203125,0.0021563807621729526,0.9981402763018066
full,50,32,0.3198564839613467,3.86574124988825,0.3388552665710449,0.002822205606779646,0.9991404638369694
full,50,33,0.4043638480939803,4.1497876454624985,0.33266687393188477,0.0020284973646720063,0.9995936738138401
full,50,34,0.39451828156427665,3.8450848901144403,0.3348689079284668,0.002746595976353928,0.999406138650997
full,50,35,0.4069338508724413,3.62185421036,0.3378028869628906,0.0019726730899311986,0.9977026942551729
full,50,36,0.3538724096110297,3.749234997561601,0.3416171073913574,0.001955589337674793,0.9991717196974432
full,50,37,0.3747973814092219,3.8490200391582876,0.3409085273742676,0.0024476458700288537,0.9992186034881541
full,50,38,0.36086816977504166,4.019044577320062,0.3456454277038574,0.0019350606354767335,0.9994217665812339
