config,n_paired,acc_diff_mean,acc_ci95_lo,acc_ci95_hi,cohens_d_acc,t_paired_p,wilcoxon_p,shapiro_p_acc_diff,f1_diff_mean,f1_ci95_lo,f1_ci95_hi,cohens_d_f1,f1_t_paired_p,f1_wilcoxon_p,t_holm_p,t_bh_p,wilcoxon_holm_p,wilcoxon_bh_p,f1_t_holm_p,f1_t_bh_p,f1_wilcoxon_holm_p,f1_wilcoxon_bh_p
w/o_spectral,10,0.008055235903337177,0.0007849699337064541,0.0153255018729679,0.7925939239012161,0.033507988071551954,0.0546875,0.3184107246341598,0.04838363524376745,-0.001092901960063515,0.09786017244759843,0.6995551743042097,0.05425126098751007,0.048828125,0.13403195228620782,0.08376997017887988,0.21875,0.13671875,0.21700504395004028,0.1356281524687752,0.1953125,0.1220703125
w/o_temporal,10,-0.13808975834292286,-0.14912726558668077,-0.12705225109916496,-8.949798182945308,4.175405672167538e-10,0.001953125,0.670811966553408,-0.09501042004339119,-0.13685764632703398,-0.0531631937597484,-1.6241544817459066,0.0006145716520708802,0.001953125,2.0877028360837688e-09,2.0877028360837688e-09,0.009765625,0.009765625,0.003072858260354401,0.003072858260354401,0.009765625,0.009765625
w/o_fusion,10,0.0008055235903337232,-0.008035475349477343,0.00964652253014479,0.06517780029049837,0.8412917712751923,0.671875,0.897838741873028,0.015216105784389783,-0.049399031879245436,0.079831243448025,0.1684581469361993,0.6071335678560301,0.4921875,1.0,0.8412917712751924,1.0,0.7109375,1.0,0.7589169598200376,0.984375,0.615234375
w/o_dynamic_gating,10,-0.0011507479861910031,-0.007905634469567383,0.005604138497185378,-0.12186666955535586,0.708908847660998,0.67578125,0.5712771323965253,0.001548258739297359,-0.055723947391817664,0.05882046487041238,0.01933848294319648,0.9525733394838691,1.0,1.0,0.8412917712751924,1.0,0.7109375,1.0,0.9525733394838692,1.0,1.0
w/o_gating,10,0.002531645569620278,-0.007689836909840388,0.012753128049080943,0.17717881386942036,0.5889553387265818,0.7109375,0.4622262182789773,0.04469895101131732,-0.012540838640433288,0.10193874066306793,0.5586271977960061,0.11111210379785057,0.130859375,1.0,0.8412917712751924,1.0,0.7109375,0.3333363113935517,0.18518683966308427,0.392578125,0.21809895833333334
