config,n_paired,acc_diff_mean,acc_ci95_lo,acc_ci95_hi,cohens_d_acc,t_paired_p,wilcoxon_p,shapiro_p_acc_diff,f1_diff_mean,f1_ci95_lo,f1_ci95_hi,cohens_d_f1,f1_t_paired_p,f1_wilcoxon_p,t_holm_p,t_bh_p,wilcoxon_holm_p,wilcoxon_bh_p,f1_t_holm_p,f1_t_bh_p,f1_wilcoxon_holm_p,f1_wilcoxon_bh_p
w/o_spectral,20,0.012255466052934417,0.007611761726907649,0.016899170378961183,1.2351636253014937,2.501607730255018e-05,0.00016221364142479078,0.10006472877585577,0.044997011113259794,0.015859800005459536,0.07413422222106006,0.72276132979675,0.004384771203657024,0.006389617919921875,7.504823190765054e-05,7.504823190765054e-05,0.0004866409242743723,0.0004866409242743723,0.013154313610971073,0.013154313610971073,0.019168853759765625,0.019168853759765625
w/o_gating,20,0.0030494821634062088,-0.0016692280330995778,0.007768192359911995,0.3024558672095403,0.1920552054749664,0.21184105740984638,0.2548265747040987,0.023809707887070774,-0.006558988741643755,0.0541784045157853,0.3669333076765154,0.11725253199179883,0.069580078125,0.1920552054749664,0.19205520547496638,0.21184105740984638,0.21184105740984638,0.23450506398359766,0.17587879798769823,0.13916015625,0.1043701171875
full_r2_gumbel,20,0.005120828538550048,-9.338134180450399e-05,0.0103350384189046,0.45963273129402094,0.05383375669743656,0.0639644084986885,0.8581415425219006,0.01410483926853208,-0.023867737956383098,0.05207741649344726,0.17384303253398722,0.4464664302410639,0.20244979858398438,0.10766751339487313,0.08075063504615484,0.127928816997377,0.09594661274803273,0.4464664302410639,0.4464664302410639,0.20244979858398438,0.20244979858398438
