config,seed,epoch,rho
full,47,3,0.49498030802291243
full,47,4,0.2537818371542542
full,47,5,0.33774536954749573
full,47,6,0.5419556346838056
full,47,7,0.4842183492939927
full,47,8,0.9254787340467225
full,47,9,0.4794366216575944
full,47,10,0.5716811033089465
full,47,11,0.7811593337982309
full,47,12,0.7133194215903684
full,47,13,0.7509475507249642
full,47,14,0.8109440349168489
full,47,15,0.47515348119333684
full,47,16,0.2801807513551469
full,47,17,0.2748913601708887
full,47,18,0.45900901629489094
full,47,19,0.5504869754182494
full,47,20,0.5073975147414836
full,47,21,0.3683289136242059
full,47,22,1.3507193607959627
full,47,23,0.6774156264740806
full,47,24,0.5384128159199402
full,47,25,0.8602555042911532
full,47,26,0.9461803956667799
full,47,27,1.3780293296684647
full,47,28,0.6284489531093946
full,48,0,1.055147730292574
full,48,1,0.43196964945196376
full,48,2,0.564730140032996
full,48,3,0.626480617837986
full,48,4,0.5178871549597145
full,48,5,0.6419711706789064
full,48,6,0.5528147229340917
full,48,7,0.480706714726005
full,48,8,0.24691257788754506
full,48,9,0.6524382434166969
full,48,10,0.6056169868063519
full,48,11,0.8449488303372745
full,48,12,1.4070440974640919
full,48,13,0.4260461884280614
full,48,14,0.3646587048417629
full,48,15,1.0681574891985965
full,48,16,0.6758235945666116
full,49,0,1.416940487254528
full,49,1,0.6695564176425746
full,49,2,0.5469372295790058
full,49,3,0.4957084951950653
full,49,4,0.5432830126247626
full,49,5,0.3197651524216949
full,49,6,0.7439645085779975
full,49,7,0.22306945666368916
full,49,8,1.6269612715648576
full,49,9,1.844736298115584
full,49,10,0.967081495224428
full,49,11,1.4218256836443393
full,49,12,0.8254585783828671
full,49,13,1.9498708653316361
full,50,0,1.2522736587396397
full,50,1,0.4915869306375662
full,50,2,0.49382626726763806
full,50,3,0.21978167431828868
full,50,4,0.44750972365665803
full,50,5,0.32106491272288834
full,50,6,0.6215705808643603
full,50,7,0.2525229865585495
full,50,8,2.2160583014698014
full,50,9,0.8082589438079739
full,50,10,0.5032630653273603
full,50,11,0.2501201136692365
full,50,12,0.3504380046914458
full,50,13,0.7570099039159697
full,50,14,0.8440141465965457
full,50,15,1.3974461165601133
full,50,16,0.814727277816498
full,50,17,0.9202987685609844
full,50,18,0.6811615673563318
full,51,0,2.3002113214045776
full,51,1,7.670456868304073
full,51,2,16.572880832414686
full,51,3,10.741961771854763
full,51,4,14.232771508240786
full,51,5,8.37958645034311
full,51,6,9.009451045555037
full,51,7,13.75593512563626
full,51,8,13.643656186671725
full,51,9,10.592056710932887
full,51,10,10.176726221170448
full,51,11,8.348512645316738
full,51,12,7.889339079446279
full,51,13,7.009775119125346
full,51,14,7.33853016170412
full,51,15,8.144315050657942
full,51,16,6.158784573009424
full,51,17,8.258483105369207
full,51,18,8.236296130027505
full,51,19,7.992868259330298
full,51,20,7.037947155509644
w/o_fusion,42,0,1.6217004250922888
w/o_fusion,42,1,1.4604057641199077
w/o_fusion,42,2,0.8765061815761233
w/o_fusion,42,3,0.5079301596555695
w/o_fusion,42,4,0.3709412236745189
w/o_fusion,42,5,0.504609280134784
w/o_fusion,42,6,0.5140752481555108
w/o_fusion,42,7,0.5776378139576016
w/o_fusion,42,8,0.5905662091402111
w/o_fusion,42,9,0.7908141963258131
w/o_fusion,42,10,0.8782049300655858
w/o_fusion,42,11,0.8290739330298028
w/o_fusion,42,12,0.9329399679719466
w/o_fusion,42,13,0.7813581727498643
w/o_fusion,42,14,0.7451356306021087
w/o_fusion,42,15,0.7746150668922093
w/o_fusion,42,16,0.5856223903551042
w/o_fusion,42,17,0.7355149356000509
w/o_fusion,42,18,0.7594315228959316
w/o_fusion,42,19,0.7034891281757157
w/o_fusion,42,20,0.7874561389237444
w/o_fusion,42,21,0.9541417504951504
w/o_fusion,42,22,0.8237317108026818
w/o_fusion,42,23,0.8816293852750596
w/o_fusion,42,24,0.8447861464251493
w/o_fusion,42,25,0.7045190900024818
w/o_fusion,42,26,0.6122003993896781
w/o_fusion,42,27,0.6436807819683852
w/o_fusion,42,28,0.8031050706906314
w/o_fusion,42,29,1.0708257678620838
