config,seed,epoch,rho
w/o_gating,50,14,2.028891580036033
w/o_gating,50,15,2.01376962228586
w/o_gating,50,16,1.8874607130542693
w/o_gating,50,17,1.7458904382550777
w/o_gating,50,18,1.7663380318061244
w/o_gating,50,19,2.5248740676708854
w/o_gating,50,20,2.579201388056312
w/o_gating,51,0,3.376235737155656
w/o_gating,51,1,2.9747883794136434
w/o_gating,51,2,1.5609586551449985
w/o_gating,51,3,1.4685527905423175
w/o_gating,51,4,1.7571593070403604
w/o_gating,51,5,1.3386203615567125
w/o_gating,51,6,1.5433584742880333
w/o_gating,51,7,1.2950912755952273
w/o_gating,51,8,3.223368434280431
w/o_gating,51,9,2.7237690420359897
w/o_gating,51,10,2.122030218349285
w/o_gating,51,11,1.9026573269917475
w/o_gating,51,12,3.076319237155437
w/o_gating,51,13,2.6909210592434283
