config,seed,epoch,rho
full,50,34,3.8450848901144403
full,50,35,3.62185421036
full,50,36,3.749234997561601
full,50,37,3.8490200391582876
full,50,38,4.019044577320062
full,51,0,2.1305989673241843
full,51,1,3.076692555843223
full,51,2,3.93787424525957
full,51,3,4.192610197353894
full,51,4,4.590444521491695
full,51,5,4.714305076166569
full,51,6,4.595927849299399
full,51,7,4.495776516626975
full,51,8,4.461349399134475
full,51,9,4.733580453997844
full,51,10,4.418734406356982
full,51,11,4.6082416115787455
full,51,12,4.665980408968099
full,51,13,4.503492028464275
full,51,14,4.603685483573839
full,51,15,4.486968258085493
full,51,16,4.415801778398808
full,51,17,4.762210668060724
full,51,18,4.457818436331626
full,51,19,4.964200721185944
full,51,20,4.772833041711248
full,51,21,4.874048846702737
full,51,22,4.4326205019423925
full,51,23,4.630013277908009
full,51,24,4.69186566036244
full,51,25,4.926585900869698
full,51,26,4.338891131438387
full,51,27,4.756283179109055
full,51,28,4.618731084492863
full,51,29,4.396797116971778
full,51,30,4.081709931385824
full,51,31,4.319668582010882
full,51,32,4.676071209936812
full,51,33,4.402823722613268
w/o_fusion,42,0,2.0142798403203312
w/o_fusion,42,1,3.175205530685028
w/o_fusion,42,2,3.5282624629865698
w/o_fusion,42,3,3.5309746282868875
w/o_fusion,42,4,3.799756128631433
w/o_fusion,42,5,3.8387549918385773
w/o_fusion,42,6,4.01112013596129
w/o_fusion,42,7,3.8206772534298024
w/o_fusion,42,8,3.726216983732145
w/o_fusion,42,9,3.6834627675927503
w/o_fusion,42,10,3.796924705330397
w/o_fusion,42,11,3.6321625710290704
w/o_fusion,42,12,3.7580707122699177
w/o_fusion,42,13,4.12222126547524
w/o_fusion,42,14,3.821785287100961
w/o_fusion,42,15,3.70133705733661
w/o_fusion,42,16,3.607785899826424
w/o_fusion,42,17,3.76089588977839
w/o_fusion,42,18,3.6373960719992393
w/o_fusion,42,19,3.502617234202944
w/o_fusion,42,20,3.7281764906130634
w/o_fusion,42,21,3.5192687783446943
w/o_fusion,42,22,3.22005316801451
w/o_fusion,42,23,3.129042888230791
w/o_fusion,42,24,3.3553257457679115
w/o_fusion,42,25,3.4524474709373743
w/o_fusion,42,26,3.482548337513848
w/o_fusion,42,27,3.556434192006472
w/o_fusion,42,28,3.3918413065152015
w/o_fusion,42,29,3.537570314190764
w/o_fusion,43,0,3.0745497919503246
w/o_fusion,43,1,4.049495623430058
w/o_fusion,43,2,4.096157863201405
w/o_fusion,43,3,4.069155327606627
w/o_fusion,43,4,4.23880038585107
w/o_fusion,43,5,4.2420809786022176
w/o_fusion,43,6,4.126013596343327
w/o_fusion,43,7,3.8467626644917075
w/o_fusion,43,8,4.213822166314932
w/o_fusion,43,9,3.841835194993295
w/o_fusion,43,10,4.026863692440814
w/o_fusion,43,11,3.8707431895712237
w/o_fusion,43,12,4.015644495291523
w/o_fusion,43,13,3.5405673646773193
w/o_fusion,43,14,3.840838096120772
w/o_fusion,43,15,3.851720472018562
w/o_fusion,44,0,1.747391827073934
w/o_fusion,44,1,2.8724322198785575
w/o_fusion,44,2,3.167435891336861
w/o_fusion,44,3,3.2421409770464584
w/o_fusion,44,4,3.442368311946759
w/o_fusion,44,5,3.5392636793894514
w/o_fusion,44,6,3.493124583666679
w/o_fusion,44,7,3.5310589667526644
w/o_fusion,44,8,3.5060190842061756
w/o_fusion,44,9,3.6913611131797692
w/o_fusion,44,10,3.614267341002209
w/o_fusion,44,11,3.644947042669535
w/o_fusion,44,12,3.908714080384794
w/o_fusion,44,13,3.8161233264871175
w/o_fusion,44,14,3.8158297444237212
w/o_fusion,44,15,3.745214211080583
w/o_fusion,44,16,3.853176525384947
w/o_fusion,44,17,3.6609854302404723
w/o_fusion,44,18,3.6771835467380796
w/o_fusion,44,19,3.316212244503688
w/o_fusion,44,20,3.603571975801188
w/o_fusion,44,21,3.8228797364488107
w/o_fusion,44,22,3.5267612020033865
w/o_fusion,44,23,3.409443557943501
w/o_fusion,44,24,3.702367799697138
w/o_fusion,44,25,3.524947973123161
w/o_fusion,44,26,3.4861777997772636
w/o_fusion,44,27,3.6311453851659694
w/o_fusion,44,28,3.5439386495028624
w/o_fusion,44,29,3.52831418965178
w/o_fusion,44,30,3.233514684737478
w/o_fusion,44,31,3.364338369649657
w/o_fusion,44,32,3.2296968042494427
w/o_fusion,44,33,3.3704688775021903
w/o_fusion,44,34,3.1825171411265916
w/o_fusion,44,35,3.284925999845434
w/o_fusion,44,36,3.3024177106986707
w/o_fusion,44,37,3.37103771621411
w/o_fusion,44,38,3.3192982989456947
w/o_fusion,44,39,3.313107758637125
w/o_fusion,44,40,3.3444582998157686
w/o_fusion,44,41,3.2741303876248677
w/o_fusion,44,42,3.3389669712537176
w/o_fusion,44,43,3.198995441219819
w/o_fusion,45,0,1.6856619952560505
w/o_fusion,45,1,2.405783032581897
w/o_fusion,45,2,2.7341902478981033
w/o_fusion,45,3,2.871588897647497
w/o_fusion,45,4,3.030510790328076
w/o_fusion,45,5,3.084265829939204
w/o_fusion,45,6,3.157589787380986
w/o_fusion,45,7,2.995481918309614
w/o_fusion,45,8,3.3955009019167104
w/o_fusion,45,9,3.139936047571988
w/o_fusion,45,10,3.1846622373035354
w/o_fusion,45,11,3.14012641132508
w/o_fusion,45,12,3.2417728260208474
w/o_fusion,45,13,3.159732096827484
w/o_fusion,45,14,3.1690488893667177
w/o_fusion,45,15,3.0390024201720047
w/o_fusion,45,16,3.198106498856869
w/o_fusion,45,17,3.4319758955316946
w/o_fusion,45,18,3.3255905403917687
w/o_fusion,45,19,3.522436732827121
w/o_fusion,45,20,3.229999897812066
w/o_fusion,45,21,3.3268910996471983
w/o_fusion,45,22,3.1162682489346714
w/o_fusion,45,23,2.824886045413002
w/o_fusion,45,24,2.9266642578017708
w/o_fusion,45,25,3.0451840751078656
w/o_fusion,45,26,2.8297912098602196
w/o_fusion,45,27,3.060943665202582
w/o_fusion,45,28,3.0071617601916016
w/o_fusion,45,29,3.1005557524049325
w/o_fusion,45,30,3.0428089058268264
w/o_fusion,45,31,2.957291057457487
w/o_fusion,45,32,3.0675720164289784
w/o_fusion,45,33,3.2820065830854577
w/o_fusion,45,34,3.088641716790328
w/o_fusion,45,35,3.2692490706235695
w/o_fusion,45,36,3.082743397210076
w/o_fusion,45,37,2.826270160670615
w/o_fusion,45,38,2.8481327490491664
w/o_fusion,45,39,2.911287199159867
w/o_fusion,45,40,2.799545312928633
w/o_fusion,45,41,2.685969895295191
w/o_fusion,45,42,3.1847509464068517
w/o_fusion,45,43,2.8651944872603554
w/o_fusion,45,44,2.866041432892322
w/o_fusion,45,45,2.9966078382973467
w/o_fusion,45,46,2.5438905890081185
w/o_fusion,45,47,2.7295027685160003
w/o_fusion,45,48,2.761449900352289
w/o_fusion,45,49,2.6070783279970846
w/o_fusion,45,50,2.775503704512075
w/o_fusion,45,51,2.8757651597282714
w/o_fusion,45,52,2.6138579086851563
w/o_fusion,45,53,2.8970781762282254
w/o_fusion,45,54,2.804355008945158
w/o_fusion,45,55,2.609551181467275
w/o_fusion,45,56,2.6310333735973304
w/o_fusion,45,57,2.7410450052762805
w/o_fusion,45,58,2.873004506270947
w/o_fusion,45,59,2.7700997140402426
w/o_fusion,45,60,2.6695071048452905
w/o_fusion,46,0,3.2514451377405114
w/o_fusion,46,1,3.951698671076336
w/o_fusion,46,2,3.676308688970311
w/o_fusion,46,3,3.6217129780876802
w/o_fusion,46,4,3.5996361036396314
w/o_fusion,46,5,3.5873992758168094
w/o_fusion,46,6,3.5583127586821957
w/o_fusion,46,7,3.6007302988648324
w/o_fusion,46,8,3.888049305305659
w/o_fusion,46,9,4.0007957788476896
w/o_fusion,46,10,3.8289437418334527
w/o_fusion,46,11,3.8176380343038177
w/o_fusion,46,12,3.7013616830484293
w/o_fusion,46,13,3.9025478726950693
w/o_fusion,46,14,3.7854917860838873
w/o_fusion,46,15,3.841491040085537
w/o_fusion,46,16,3.8879832960401273
w/o_fusion,46,17,3.8993968086428903
w/o_fusion,46,18,4.013962114973878
w/o_fusion,46,19,3.9972081128726376
w/o_fusion,46,20,4.016540423865425
w/o_fusion,47,0,3.2748393724690374
w/o_fusion,47,1,3.8741387736640958
