config,seed,final.H_alpha,final.S_tau,final.accuracy,final.alpha_tvar,final.degradation.bias,final.degradation.downsample,final.degradation.drift,final.degradation.dropout,final.degradation.gaussian_noise_snr10,final.degradation.gaussian_noise_snr20,final.degradation.stuck,final.epochs_run,final.macro_f1,final.per_class_alpha,final.per_class_alpha.0,final.per_class_alpha.1,final.per_class_alpha.10,final.per_class_alpha.11,final.per_class_alpha.12,final.per_class_alpha.13,final.per_class_alpha.14,final.per_class_alpha.15,final.per_class_alpha.16,final.per_class_alpha.17,final.per_class_alpha.2,final.per_class_alpha.3,final.per_class_alpha.4,final.per_class_alpha.5,final.per_class_alpha.6,final.per_class_alpha.7,final.per_class_alpha.8,final.per_class_alpha.9,final.perm_null,final.perm_null.null_mean,final.perm_null.null_std,final.perm_null.observed_var,final.perm_null.z,final.rho_last
wo_dynamic_gating,42,0.596923432934654,0.321085661649704,0.7802071346375143,0.04283067584037781,0.7410817031070196,0.7710011507479861,0.622554660529344,0.6409666283084005,0.616800920598389,0.6962025316455697,0.7779056386651323,31,0.634977190807141,,0.8594247698783875,0.49972984194755554,0.5639943480491638,0.6346075534820557,0.7418786287307739,0.5674061179161072,0.8849693536758423,0.2933604419231415,0.46444249153137207,2.6016484837776063e-14,0.8442745208740234,1.2263134084589122e-11,0.8059207797050476,0.3803235590457916,0.4335290789604187,0.9967824220657349,0.8014840483665466,0.3316739499568939,,0.011449283128604293,0.00014889387197373918,0.04283067584037781,210.76349271476295,2.232824692660676
wo_dynamic_gating,43,0.5832429681929777,0.22333501279354095,0.7790563866513234,0.011182863265275955,0.7307249712313003,0.7802071346375143,0.6156501726121979,0.6133486766398158,0.6421173762945915,0.6329113924050633,0.7813578826237054,23,0.7078638694617928,,0.883994996547699,0.631773829460144,0.32815057039260864,0.11231011152267456,0.7919191122055054,0.7253957986831665,0.8648593425750732,0.5602837800979614,0.6169545650482178,0.08428291976451874,0.1268414855003357,0.09798372536897659,0.9498357176780701,0.11918240040540695,0.14107108116149902,0.94852215051651,0.881658136844635,0.5733300447463989,,0.004431717237457633,7.231691504620576e-05,0.01118286233395338,93.35499168938854,1.0984340685030172
wo_dynamic_gating,44,0.5426290560465716,0.11305200308561325,0.7905638665132336,0.029446512460708618,0.7686996547756041,0.7894131185270425,0.6421173762945915,0.6547756041426928,0.6248561565017261,0.6524741081703107,0.7871116225546605,13,0.5565690353039829,,0.7890533208847046,0.6940715909004211,0.6369742155075073,0.1777963638305664,0.769910991191864,0.863484263420105,0.7553762197494507,0.5312471389770508,0.6605798006057739,1.5592813440434838e-07,0.6767386794090271,6.047625902283471e-07,0.9513965249061584,0.35322028398513794,0.4782337248325348,0.9619675874710083,0.8678346276283264,0.5605552792549133,,0.007127021159976721,0.00010858567131729249,0.029446512460708618,205.54729573818253,2.4255166917148907
wo_dynamic_gating,45,0.5301928836453459,0.10593174397945404,0.7710011507479861,0.02165834791958332,0.761795166858458,0.766398158803222,0.6294591484464902,0.6260069044879172,0.6041426927502876,0.6283084004602992,0.7686996547756041,13,0.5546315936468355,,0.8848541975021362,0.1908855140209198,0.6007823944091797,0.04719122499227524,0.7919681072235107,0.6493555307388306,0.7953506708145142,0.14052824676036835,0.1782059669494629,1.3535311760293212e-11,0.053380224853754044,2.0604430162052267e-08,0.8726295828819275,0.5303794145584106,0.5664963126182556,0.9492327570915222,0.832160234451294,0.14922629296779633,,0.00617028228007257,7.434837503809509e-05,0.02165834605693817,208.31744554756287,1.895011614947637
wo_dynamic_gating,46,0.512228377943568,0.19072748720645905,0.7767548906789413,0.048226289451122284,0.7560414269275029,0.7686996547756041,0.5995397008055235,0.6605293440736478,0.716915995397008,0.7560414269275029,0.7640966628308401,21,0.6294356990853887,,0.9224233627319336,0.8300057053565979,0.28636810183525085,0.03549037128686905,0.6589232087135315,0.7055667638778687,0.5974875688552856,0.7605518102645874,0.8119663596153259,0.7877916693687439,0.28526824712753296,4.5492287020776345e-11,0.8655461072921753,0.6855396628379822,0.7256497144699097,0.9989338517189026,0.8423693180084229,0.7723810076713562,,0.012393420422449708,0.0001981607352249067,0.048226285725831985,180.82727176948418,2.9763979258487385
wo_dynamic_gating,47,0.5415839635921704,0.19885464012622833,0.762945914844649,0.02495383471250534,0.7479861910241657,0.7686996547756041,0.6144994246260069,0.6386651323360184,0.6018411967779056,0.6363636363636364,0.760644418872267,18,0.6784749272836096,,0.9603883028030396,0.31596750020980835,0.602713942527771,0.29187509417533875,0.7686507105827332,0.6206308007240295,0.8428601622581482,0.19373451173305511,0.28690090775489807,0.9622933864593506,0.7242516279220581,4.500996908518573e-09,0.897045910358429,0.36246225237846375,0.3590247333049774,0.9992014169692993,0.911102831363678,0.2149648517370224,,0.006290144636295736,9.9657672560243e-05,0.02495383843779564,187.27804026267694,2.3376109826343683
wo_dynamic_gating,48,0.5465407617195581,0.1693038046360016,0.7825086306098964,0.02282891608774662,0.7744533947065593,0.7836593785960875,0.5857307249712314,0.6685845799769851,0.5443037974683544,0.7054085155350979,0.7756041426927502,43,0.5756052863623992,,0.9210680723190308,0.920947253704071,0.2426123321056366,0.22106851637363434,0.6807573437690735,0.8141432404518127,0.4143054485321045,0.814028799533844,0.9051151275634766,0.08410750329494476,0.25666919350624084,2.551834086261806e-07,0.9382411241531372,0.3164690136909485,0.36040198802948,0.9546350836753845,0.8745201230049133,0.8345010280609131,,0.006735466700047254,0.00012043910983334563,0.02282891795039177,133.6231323777655,0.7018747163182637
wo_dynamic_gating,49,0.5068546588603521,0.14091268181800842,0.7721518987341772,0.015597930178046227,0.757192174913694,0.7698504027617952,0.6375143843498274,0.6524741081703107,0.6018411967779056,0.6536248561565017,0.7686996547756041,13,0.6346967854594969,,0.9735297560691833,0.27209722995758057,0.4288729727268219,0.04239308834075928,0.8046795725822449,0.840213418006897,0.717736542224884,0.19595752656459808,0.2523684501647949,0.9908083081245422,0.6946173906326294,2.6658792194211856e-05,0.8714231252670288,0.11671905964612961,0.1832195520401001,0.9155799150466919,0.8402471542358398,0.2089325487613678,,0.004095199122093618,6.184318531790909e-05,0.015597931109368801,185.99837220780657,1.0828400200290418
wo_dynamic_gating,50,0.5787829715163718,0.09203286468982697,0.7790563866513234,0.017980379983782768,0.7514384349827388,0.7756041426927502,0.6133486766398158,0.6570771001150748,0.6214039125431531,0.6467203682393556,0.7756041426927502,12,0.49576717700669626,,0.9841400980949402,0.6915825009346008,0.31698065996170044,0.06690004467964172,0.6436301469802856,0.8427578210830688,0.3421695828437805,0.5720964074134827,0.6673648953437805,0.013515062630176544,0.017877422273159027,4.973709656042047e-05,0.8825868368148804,0.7415851354598999,0.749542236328125,0.8585585355758667,0.8863130211830139,0.5937713384628296,,0.004073420725762844,5.08106649895726e-05,0.017980379983782768,273.70157401349394,1.6034126718627153
wo_dynamic_gating,51,0.46727222895455967,0.24137838184833527,0.7882623705408516,0.028378140181303024,0.7445339470655926,0.7894131185270425,0.6363636363636364,0.6352128883774454,0.6904487917146145,0.6996547756041427,0.7836593785960875,39,0.7119515369999603,,0.9342049956321716,0.9377083778381348,0.4309310019016266,0.18950189650058746,0.8499161005020142,0.8328655362129211,0.47981584072113037,0.7940546274185181,0.916754961013794,0.7570167183876038,0.362976998090744,2.3508512914105495e-09,0.9467942118644714,0.27512508630752563,0.3560151159763336,0.9885377287864685,0.9174243807792664,0.8215739727020264,,0.005604092078283429,7.87504866774413e-05,0.028378142043948174,289.1924943874164,1.7407185331926276
