config,seed,final.H_alpha,final.S_tau,final.accuracy,final.alpha_tvar,final.degradation.bias,final.degradation.downsample,final.degradation.drift,final.degradation.dropout,final.degradation.gaussian_noise_snr10,final.degradation.gaussian_noise_snr20,final.degradation.stuck,final.epochs_run,final.macro_f1,final.per_class_alpha,final.per_class_alpha.0,final.per_class_alpha.1,final.per_class_alpha.10,final.per_class_alpha.11,final.per_class_alpha.12,final.per_class_alpha.13,final.per_class_alpha.14,final.per_class_alpha.15,final.per_class_alpha.16,final.per_class_alpha.17,final.per_class_alpha.2,final.per_class_alpha.3,final.per_class_alpha.4,final.per_class_alpha.5,final.per_class_alpha.6,final.per_class_alpha.7,final.per_class_alpha.8,final.per_class_alpha.9,final.perm_null,final.perm_null.null_mean,final.perm_null.null_std,final.perm_null.observed_var,final.perm_null.z,final.rho_last
tsnet_vanilla,42,,,0.9991181657848325,,0.9223985890652557,0.8959435626102292,0.7742504409171076,0.9991181657848325,0.9426807760141094,1.0,0.9638447971781305,25,0.9991181102362204,,,,,,,,,,,,,,,,,,,,,,,,,
tsnet_vanilla,43,,,0.9982363315696648,,0.900352733686067,0.8827160493827161,0.7566137566137566,0.9982363315696648,0.9453262786596119,0.9982363315696648,0.9647266313932981,18,0.9982362760210529,,,,,,,,,,,,,,,,,,,,,,,,,
tsnet_vanilla,44,,,0.9991181657848325,,0.9047619047619048,0.8871252204585538,0.9541446208112875,0.9973544973544973,0.9523809523809523,1.0,0.9479717813051146,20,0.9991181102362204,,,,,,,,,,,,,,,,,,,,,,,,,
tsnet_vanilla,45,,,0.9947089947089947,,0.9056437389770723,0.8800705467372134,0.9832451499118166,0.9938271604938271,0.9453262786596119,0.9929453262786596,0.9514991181657848,18,0.9947278742762613,,,,,,,,,,,,,,,,,,,,,,,,,
tsnet_vanilla,46,,,0.9991181657848325,,0.8915343915343915,0.8888888888888888,0.9770723104056437,0.9982363315696648,0.9365079365079365,0.9991181657848325,0.9664902998236331,25,0.9991181102362204,,,,,,,,,,,,,,,,,,,,,,,,,
tsnet_vanilla,47,,,1.0,,0.8977072310405644,0.9118165784832452,0.7583774250440917,0.9991181657848325,0.9338624338624338,1.0,0.9647266313932981,19,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
tsnet_vanilla,48,,,0.9982363315696648,,0.9241622574955908,0.8862433862433863,0.6825396825396826,0.9964726631393298,0.9409171075837742,0.9973544973544973,0.955026455026455,16,0.9982290520136596,,,,,,,,,,,,,,,,,,,,,,,,,
tsnet_vanilla,49,,,0.9991181657848325,,0.8880070546737213,0.890652557319224,0.7063492063492064,0.9982363315696648,0.9347442680776014,0.9982363315696648,0.9523809523809523,18,0.9991181102362204,,,,,,,,,,,,,,,,,,,,,,,,,
tsnet_vanilla,50,,,0.9991181657848325,,0.9056437389770723,0.892416225749559,0.7627865961199295,1.0,0.9664902998236331,0.9991181657848325,0.955026455026455,20,0.9991181102362204,,,,,,,,,,,,,,,,,,,,,,,,,
tsnet_vanilla,51,,,0.9991181657848325,,0.9223985890652557,0.8862433862433863,0.7442680776014109,0.9991181657848325,0.9585537918871252,0.9982363315696648,0.9541446208112875,17,0.9991181102362204,,,,,,,,,,,,,,,,,,,,,,,,,
