config,seed,final.H_alpha,final.S_tau,final.accuracy,final.alpha_tvar,final.degradation.bias,final.degradation.downsample,final.degradation.drift,final.degradation.dropout,final.degradation.gaussian_noise_snr10,final.degradation.gaussian_noise_snr20,final.degradation.stuck,final.epochs_run,final.macro_f1,final.per_class_alpha,final.per_class_alpha.0,final.per_class_alpha.1,final.per_class_alpha.10,final.per_class_alpha.11,final.per_class_alpha.12,final.per_class_alpha.13,final.per_class_alpha.14,final.per_class_alpha.15,final.per_class_alpha.16,final.per_class_alpha.17,final.per_class_alpha.2,final.per_class_alpha.3,final.per_class_alpha.4,final.per_class_alpha.5,final.per_class_alpha.6,final.per_class_alpha.7,final.per_class_alpha.8,final.per_class_alpha.9,final.perm_null,final.perm_null.null_mean,final.perm_null.null_std,final.perm_null.observed_var,final.perm_null.z,final.rho_last
wo_gating,42,0.48397387883850573,,0.761795166858458,0.019336918368935585,0.6708860759493671,0.7583429228998849,0.6121979286536249,0.6098964326812428,0.6029919447640967,0.7410817031070196,0.762945914844649,14,0.6298471932151948,,0.9293891787528992,0.8498157858848572,0.4959430396556854,0.24351078271865845,0.8720067739486694,0.9020248651504517,0.7200695276260376,0.7319849133491516,0.8318304419517517,0.9527702927589417,0.25243079662323,1.5240756464175232e-17,0.949083685874939,0.14140471816062927,0.20403999090194702,0.9991095066070557,0.9057687520980835,0.7557691931724548,,0.0039820503327064214,0.00010112415274045417,0.019326945766806602,151.74312828846485,1.4607834396811388
wo_gating,43,0.3612368880948107,,0.7698504027617952,0.030895425006747246,0.7019562715765247,0.7686996547756041,0.6098964326812428,0.6294591484464902,0.4062140391254315,0.7583429228998849,0.7767548906789413,16,0.6999118338934232,,0.6432769298553467,0.8902037143707275,0.46835091710090637,0.41592755913734436,0.8889194130897522,0.8753195405006409,0.7729088068008423,0.7881202697753906,0.8735430240631104,0.9986936450004578,0.8198429346084595,0.0006549030658788979,0.9125482439994812,0.007118904497474432,0.02141762152314186,0.9175173044204712,0.8425455093383789,0.8101022243499756,,0.0054996124468743805,0.0006303998705586382,0.029811833053827286,38.566347653025254,3.617275464654386
wo_gating,44,0.4789753463126044,,0.7779056386651323,0.011828076094388962,0.7399309551208285,0.7790563866513234,0.7721518987341772,0.6720368239355581,0.6881472957422324,0.7790563866513234,0.7744533947065593,13,0.6891027905633672,,0.8951104879379272,0.879845380783081,0.37369638681411743,0.17267608642578125,0.7819754481315613,0.7141851186752319,0.7544733881950378,0.8097838759422302,0.8688101172447205,0.4512748122215271,0.1296163648366928,1.0561725503066555e-06,0.9181160926818848,0.010599355213344097,0.01734275370836258,0.9783320426940918,0.8304656744003296,0.8231048583984375,,0.003353879554197192,7.035622144845495e-05,0.011783992871642113,119.82043697159936,2.3605116308444933
wo_gating,45,0.2244792878752673,,0.7733026467203682,0.011152724735438824,0.7088607594936709,0.7744533947065593,0.6421173762945915,0.6455696202531646,0.6881472957422324,0.7698504027617952,0.7698504027617952,12,0.6705054585589774,,0.9059224724769592,0.9784926772117615,0.8653439879417419,0.7518134713172913,0.9206763505935669,0.8747604489326477,0.7632749676704407,0.9739437103271484,0.9771447777748108,0.9998348951339722,0.03708780184388161,0.053070731461048126,0.9262274503707886,0.0016475360607728362,0.004933514166623354,0.9848796129226685,0.9470539093017578,0.9747211933135986,,0.0030023536994121967,0.00011439995794931608,0.01117360033094883,71.42700667538556,6.642510151614135
wo_gating,46,0.4712895376970562,,0.7710011507479861,0.024298712611198425,0.7387802071346375,0.7813578826237054,0.5960874568469505,0.6064441887226697,0.4856156501726122,0.620253164556962,0.7675489067894131,50,0.6848173794048693,,0.9102826714515686,0.8563898801803589,0.33227819204330444,0.4552496671676636,0.8415231108665466,0.8527259826660156,0.6967994570732117,0.6898470520973206,0.737707793712616,0.9932757616043091,0.8050613403320312,9.35676598601276e-06,0.9303432703018188,0.03135308623313904,0.0611923523247242,0.9512593746185303,0.8777307271957397,0.6840519309043884,,0.007079836004413665,0.001369331166779005,0.01981584168970585,9.300895199770721,2.228488277852862
wo_gating,47,0.6113006453260065,,0.761795166858458,0.016143852844834328,0.7410817031070196,0.760644418872267,0.6271576524741082,0.6363636363636364,0.6018411967779056,0.6398158803222095,0.7698504027617952,15,0.6383194374038975,,0.9379111528396606,0.6032660007476807,0.6571366190910339,0.09308122098445892,0.8744088411331177,0.5000971555709839,0.4863857924938202,0.33978211879730225,0.5129138827323914,0.07844436913728714,0.06974262744188309,5.3219917361957414e-08,0.8234760761260986,0.5001510977745056,0.44899386167526245,0.9991660118103027,0.8762375712394714,0.36548739671707153,,0.0046550189843401315,0.00016572285241817406,0.01580653339624405,67.29014243898472,1.8690288699173325
wo_gating,48,0.6476096563519802,,0.7813578826237054,0.03937852755188942,0.7330264672036824,0.7790563866513234,0.6121979286536249,0.6340621403912543,0.6133486766398158,0.6375143843498274,0.7779056386651323,26,0.7068923020533544,,0.7619031667709351,0.5901938676834106,0.7452618479728699,0.6088132858276367,0.7273600101470947,0.751644492149353,0.7808123826980591,0.5535500645637512,0.5789244174957275,0.9631363153457642,0.7102251648902893,5.879641307160455e-08,0.8975496292114258,0.4637954533100128,0.48624682426452637,0.9838002920150757,0.7946877479553223,0.5520853400230408,,0.009669221937656403,0.000134347511239143,0.039534784853458405,222.30082580643784,2.623486029754602
wo_gating,49,0.6776722354515121,,0.7836593785960875,0.031612735241651535,0.7537399309551208,0.7848101265822784,0.5581127733026467,0.6329113924050633,0.17491369390103567,0.6467203682393556,0.7825086306098964,17,0.633257751805091,,0.8640164136886597,0.48466482758522034,0.27488163113594055,0.16924519836902618,0.7434566020965576,0.7388697266578674,0.7132952809333801,0.3710209131240845,0.4810311794281006,0.9996865391731262,0.7893424034118652,0.09978871047496796,0.8479618430137634,0.6278765797615051,0.7001852989196777,0.9928100109100342,0.7403959035873413,0.3980250060558319,,0.00549814123660326,0.00010544226676027122,0.03172358125448227,248.71847481034823,3.9154159192721334
wo_gating,50,0.6663163182227548,,0.7767548906789413,0.011568360961973667,0.7330264672036824,0.7790563866513234,0.620253164556962,0.5857307249712314,0.6329113924050633,0.6432681242807825,0.7733026467203682,21,0.688033287861101,,0.7700214982032776,0.6519880294799805,0.37716326117515564,0.2788010239601135,0.7651824951171875,0.7772303819656372,0.6732384562492371,0.6731410026550293,0.6689655780792236,0.9975159168243408,0.22985242307186127,0.0013260924024507403,0.9261283278465271,0.12910594046115875,0.1634209305047989,0.930311918258667,0.7560527920722961,0.674938440322876,,0.0029177738004364075,8.214306320833417e-05,0.01179437804967165,108.06273584732709,2.579201388056312
wo_gating,51,0.6407509496522404,,0.7721518987341772,0.008536066859960556,0.760644418872267,0.7640966628308401,0.5581127733026467,0.6075949367088608,0.6075949367088608,0.6593785960874569,0.7548906789413119,14,0.6776196786592459,,0.8987136483192444,0.7507227063179016,0.45008355379104614,0.29307112097740173,0.8543266654014587,0.8499792218208313,0.5512216687202454,0.6710981726646423,0.7376065254211426,0.19971255958080292,0.2353406697511673,9.687306601335877e-08,0.9234675765037537,0.216791570186615,0.30505049228668213,0.9422364830970764,0.8634451031684875,0.6863832473754883,,0.002214703126810491,8.589340775042068e-05,0.008799655362963676,76.66423223797058,2.6909210592434283
