config,seed,final.H_alpha,final.S_tau,final.accuracy,final.alpha_tvar,final.degradation.bias,final.degradation.downsample,final.degradation.drift,final.degradation.dropout,final.degradation.gaussian_noise_snr10,final.degradation.gaussian_noise_snr20,final.degradation.stuck,final.epochs_run,final.macro_f1,final.per_class_alpha,final.per_class_alpha.0,final.per_class_alpha.1,final.per_class_alpha.10,final.per_class_alpha.11,final.per_class_alpha.12,final.per_class_alpha.13,final.per_class_alpha.14,final.per_class_alpha.15,final.per_class_alpha.16,final.per_class_alpha.17,final.per_class_alpha.2,final.per_class_alpha.3,final.per_class_alpha.4,final.per_class_alpha.5,final.per_class_alpha.6,final.per_class_alpha.7,final.per_class_alpha.8,final.per_class_alpha.9,final.perm_null,final.perm_null.null_mean,final.perm_null.null_std,final.perm_null.observed_var,final.perm_null.z,final.rho_last
wo_gating,48,0.35021471553754063,,0.9938271604938271,0.09647595137357712,0.972663139329806,0.935626102292769,0.86331569664903,0.9902998236331569,0.9479717813051146,0.9920634920634921,0.9576719576719577,17,0.9937844943571501,,0.7464326024055481,0.8958434462547302,0.6549788117408752,0.7619712352752686,0.7506216168403625,0.7133995294570923,0.5463072657585144,0.7822334170341492,0.18222841620445251,0.6517236232757568,0.8765721321105957,0.7881910800933838,0.7947291731834412,0.8991245627403259,0.8917154669761658,0.8205349445343018,0.7282086610794067,0.6475204229354858,,0.036641021817922594,0.00021918432580330882,0.09647593647241592,272.98902037000056,0.7432814507018378
wo_gating,49,0.33767988829967005,,0.9973544973544973,0.06466026604175568,0.935626102292769,0.9320987654320988,0.873015873015873,0.9929453262786596,0.9585537918871252,0.9991181657848325,0.9506172839506173,34,0.9973541613749894,,0.8682419061660767,0.9698560833930969,0.6353548169136047,0.8411291241645813,0.8473918437957764,0.8821477890014648,0.5182663202285767,0.7316089272499084,0.23041051626205444,0.6199502348899841,0.9101531505584717,0.991201639175415,0.9475486278533936,0.6875520348548889,0.8893365263938904,0.9176605343818665,0.8832955956459045,0.6663516163825989,,0.03606527876108885,0.00023195767233095678,0.06466025114059448,123.27668220187041,7.460421123889402
wo_gating,50,0.48803265669850915,,0.9920634920634921,0.07098554819822311,0.9753086419753086,0.9329805996472663,0.8421516754850088,0.9911816578483245,0.9206349206349206,0.9902998236331569,0.9523809523809523,29,0.9920764982502186,,0.7452553510665894,0.8776366114616394,0.5735992789268494,0.7713616490364075,0.7767947912216187,0.6686411499977112,0.5385838747024536,0.7128617763519287,0.19685789942741394,0.5476661920547485,0.9589056372642517,0.8846820592880249,0.8303597569465637,0.5576252937316895,0.8513607978820801,0.7916117906570435,0.6816344261169434,0.6160613894462585,,0.030875825509428977,0.00025594217001779964,0.07098554819822311,156.7140050789234,1.3600134387807565
wo_gating,51,0.33226361951723105,,0.9929453262786596,0.07994936406612396,0.9638447971781305,0.9347442680776014,0.8783068783068783,0.9894179894179894,0.9312169312169312,0.9929453262786596,0.9559082892416225,15,0.9929049248815941,,0.863329291343689,0.8936718702316284,0.6263749003410339,0.7465664148330688,0.8222097754478455,0.7614965438842773,0.5100643038749695,0.686394989490509,0.26634615659713745,0.8799270987510681,0.9204788208007812,0.8988665342330933,0.9107841849327087,0.9180687665939331,0.8241850733757019,0.8266687989234924,0.7946857213973999,0.6922953724861145,,0.033053709752857686,0.0002907076335834996,0.07994936406612396,161.31552368913276,0.7018179425905332
wo_spectral,42,,0.15859614312648773,0.9947089947089947,,0.9091710758377425,0.8818342151675485,0.6119929453262787,0.9911816578483245,0.9594356261022927,0.9938271604938271,0.9603174603174603,24,0.9947076504918593,,,,,,,,,,,,,,,,,,,,,,,,,
wo_spectral,43,,0.12670446932315826,0.9982363315696648,,0.9197530864197531,0.8835978835978836,0.8447971781305115,0.9982363315696648,0.9876543209876543,0.9991181657848325,0.9700176366843033,23,0.9982358870967742,,,,,,,,,,,,,,,,,,,,,,,,,
wo_spectral,44,,0.15431033074855804,1.0,,0.908289241622575,0.8871252204585538,0.8800705467372134,0.9991181657848325,0.9320987654320988,1.0,0.9647266313932981,23,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
wo_spectral,45,,0.17358161509037018,1.0,,0.9038800705467372,0.8880070546737213,0.8395061728395061,0.9982363315696648,0.9303350970017636,1.0,0.9594356261022927,19,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
wo_spectral,46,,0.14192460477352142,0.9973544973544973,,0.8791887125220459,0.8844797178130511,0.753968253968254,0.9973544973544973,0.9497354497354498,0.9973544973544973,0.9620811287477954,17,0.9973471622498801,,,,,,,,,,,,,,,,,,,,,,,,,
wo_spectral,47,,0.13762523233890533,0.9982363315696648,,0.900352733686067,0.8853615520282186,0.6472663139329806,0.9973544973544973,0.9215167548500882,0.9991181657848325,0.9462081128747796,18,0.9982430555555557,,,,,,,,,,,,,,,,,,,,,,,,,
